Province,AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time

天津,118.812500,90.050003,138.179993,26.780001,44.740002,1.130000,74.419998,2014-04-02

天津,43.610001,21.389999,43.610001,7.530000,17.549999,0.430000,63.900002,2014-04-03

天津,68.675003,22.650000,87.349998,12.870000,29.570000,0.640000,53.349998,2014-04-04

天津,29.309999,12.120000,29.309999,3.500000,11.090000,0.310000,67.360001,2014-04-05

天津,81.020004,44.320000,112.040001,13.920000,53.169998,0.640000,60.630001,2014-04-06

天津,119.700005,90.760002,170.490005,29.020000,52.520000,0.940000,94.919998,2014-04-07

天津,163.571426,124.500000,211.779999,53.410000,62.900002,1.670000,92.410004,2014-04-08

天津,147.750000,113.199997,228.289993,32.660000,43.000000,1.220000,76.290001,2014-04-09

天津,125.055000,42.189999,200.110001,20.610001,30.379999,0.850000,58.970001,2014-04-10

天津,77.580002,47.150002,105.160004,27.870001,59.209999,1.100000,49.110001,2014-04-11

天津,90.937500,67.750000,116.389999,25.590000,60.669998,1.180000,67.300003,2014-04-12

天津,170.300003,129.210007,201.679993,43.139999,64.949997,1.870000,89.690002,2014-04-13

天津,223.559998,173.559998,247.179993,44.009998,65.419998,1.900000,102.110001,2014-04-14

天津,84.099998,62.279999,112.080002,18.230000,37.860001,0.790000,59.439999,2014-04-15

天津,96.565002,57.540001,143.130005,40.930000,66.540001,1.160000,49.060001,2014-04-16

天津,101.674995,76.339996,138.080002,44.110001,62.869999,1.830000,49.020000,2014-04-17

天津,111.587494,84.269997,126.980003,29.670000,39.500000,1.170000,77.870003,2014-04-18

天津,70.369995,49.939999,90.739998,29.820000,50.049999,1.030000,54.560001,2014-04-19

天津,65.412506,47.330002,66.080002,9.180000,40.980000,0.660000,47.139999,2014-04-20

天津,55.599998,37.630001,57.869999,6.320000,44.480000,0.510000,55.990002,2014-04-21

天津,74.724998,54.779999,88.889999,11.380000,51.630001,0.650000,74.680000,2014-04-22

天津,117.812500,89.250000,146.589996,26.280001,33.700001,1.080000,98.720001,2014-04-23

天津,109.637497,82.709999,130.070007,33.259998,36.990002,1.120000,102.879997,2014-04-24

天津,122.362503,92.889999,164.929993,44.680000,41.680000,1.330000,120.180000,2014-04-25

天津,52.239998,29.290001,54.480000,10.650000,17.520000,0.530000,66.580002,2014-04-26

天津,55.025002,35.990002,60.049999,10.600000,26.360001,0.560000,53.950001,2014-04-27

天津,60.145000,39.900002,70.290001,9.740000,28.490000,0.510000,66.669998,2014-04-28

天津,90.424995,67.339996,110.349998,17.049999,48.240002,0.790000,101.489998,2014-04-29

天津,131.137512,99.910004,163.800003,30.469999,50.529999,1.210000,125.400002,2014-04-30

天津,139.350006,106.480003,176.979996,33.450001,39.910000,1.250000,136.440002,2014-05-01

天津,23.228571,16.260000,20.740000,2.440000,5.510000,0.220000,73.540001,2014-05-02

天津,72.180000,36.139999,94.360001,12.490000,25.110001,0.460000,62.299999,2014-05-03

天津,50.525002,33.820000,51.049999,1.370000,3.400000,0.210000,82.110001,2014-05-04

天津,26.139999,15.990000,26.139999,3.000000,11.630000,0.270000,70.650002,2014-05-05

天津,85.990005,62.639999,121.980003,33.730000,44.790001,1.170000,84.190002,2014-05-06

天津,93.850006,70.080002,108.709999,23.459999,36.450001,1.580000,70.470001,2014-05-07

天津,71.724998,52.380001,75.599998,14.280000,31.900000,0.600000,109.580002,2014-05-08

天津,84.362503,62.490002,114.980003,40.029999,42.430000,1.480000,93.250000,2014-05-09

天津,65.050003,42.480000,80.099998,30.410000,35.919998,1.220000,93.769997,2014-05-10

天津,34.371429,24.059999,33.250000,6.780000,15.660000,0.610000,83.989998,2014-05-11

天津,55.809998,38.000000,61.619999,7.230000,32.560001,0.670000,70.300003,2014-05-12

天津,79.470001,49.029999,108.940002,15.420000,44.060001,0.710000,79.000000,2014-05-13

天津,25.590000,10.670000,25.590000,1.700000,6.040000,0.190000,69.970001,2014-05-14

天津,79.125000,48.980000,108.250000,10.770000,31.010000,0.450000,68.709999,2014-05-15

天津,67.854996,39.279999,85.709999,21.740000,34.490002,0.800000,79.720001,2014-05-16

天津,70.099998,44.759998,90.199997,29.520000,45.380001,0.940000,89.610001,2014-05-17

天津,89.687500,66.750000,126.699997,38.610001,42.119999,1.260000,131.899994,2014-05-18

天津,119.537498,90.629997,144.119995,25.969999,35.290001,1.180000,133.080002,2014-05-19

天津,62.112499,44.689999,69.199997,6.770000,21.290001,0.690000,73.639999,2014-05-20

天津,102.237503,76.790001,147.710007,47.299999,46.540001,2.030000,109.059998,2014-05-21

天津,142.625000,109.099998,187.789993,37.099998,41.650002,1.720000,126.070000,2014-05-22

天津,119.224998,90.379997,158.899994,31.770000,44.049999,1.010000,151.289993,2014-05-23

天津,67.300003,48.840000,83.349998,18.040001,40.720001,1.290000,44.549999,2014-05-24

天津,75.889999,49.340000,101.779999,11.440000,21.520000,1.190000,53.099998,2014-05-25

天津,64.425003,26.850000,78.849998,5.690000,29.330000,0.320000,81.889999,2014-05-26

天津,73.494995,45.080002,96.989998,2.570000,20.360001,0.210000,61.419998,2014-05-27

天津,59.930000,28.660000,69.860001,8.900000,23.450001,0.390000,96.580002,2014-05-28

天津,72.759995,42.650002,95.519997,17.049999,39.119999,0.660000,116.870003,2014-05-29

天津,93.139999,58.290001,136.279999,44.330002,46.970001,1.430000,164.960007,2014-05-30

天津,128.712494,97.970001,196.399994,50.549999,47.090000,2.400000,168.899994,2014-05-31

天津,76.500000,56.200001,102.250000,22.129999,25.740000,1.040000,138.460007,2014-06-01

天津,50.620003,30.059999,51.240002,15.220000,21.790001,0.600000,112.370003,2014-06-02

天津,59.325001,37.759998,68.650002,17.930000,25.910000,0.740000,119.269997,2014-06-03

天津,72.259995,51.009998,94.519997,18.180000,26.520000,0.770000,149.330002,2014-06-04

天津,72.287506,52.830002,87.790001,14.780000,29.760000,0.730000,148.179993,2014-06-05

天津,63.735001,43.090000,77.470001,23.940001,28.920000,0.910000,71.720001,2014-06-06

天津,15.430000,10.610000,15.430000,4.880000,7.970000,0.220000,73.889999,2014-06-07

天津,50.650002,28.850000,51.299999,12.550000,26.309999,0.690000,79.239998,2014-06-08

天津,64.915001,42.980000,79.830002,22.610001,33.029999,1.090000,90.610001,2014-06-09

天津,73.587502,53.869999,79.639999,18.000000,32.450001,1.400000,65.739998,2014-06-10

天津,57.514999,38.270000,65.029999,9.620000,20.690001,0.720000,79.839996,2014-06-11

天津,49.099998,30.290001,49.099998,7.230000,18.750000,0.350000,79.790001,2014-06-12

天津,50.419998,31.160000,50.840000,9.330000,17.690001,0.520000,79.900002,2014-06-13

天津,57.900002,38.810001,65.800003,7.830000,19.920000,0.510000,110.190002,2014-06-14

天津,115.400002,87.320000,133.800003,20.200001,26.969999,0.980000,133.919998,2014-06-15

天津,151.914276,116.339996,139.460007,8.840000,18.370001,0.980000,137.009995,2014-06-16

天津,114.537498,86.629997,121.900002,16.500000,25.290001,1.200000,121.370003,2014-06-17

天津,74.775002,54.820000,72.470001,8.520000,22.200001,0.710000,99.750000,2014-06-18

天津,80.474998,59.380001,81.150002,13.020000,24.260000,0.730000,88.459999,2014-06-19

天津,56.987499,40.590000,61.349998,18.150000,24.230000,0.950000,77.129997,2014-06-20

天津,75.224998,55.180000,70.860001,21.129999,21.100000,1.160000,91.050003,2014-06-21

天津,59.412498,42.529999,56.759998,9.020000,15.090000,0.530000,82.480003,2014-06-22

天津,45.270000,28.850000,45.270000,8.820000,16.670000,0.450000,86.720001,2014-06-23

天津,65.699997,43.090000,81.400002,13.130000,28.209999,0.600000,117.269997,2014-06-24

天津,124.775002,94.820000,134.649994,23.620001,41.200001,1.560000,88.459999,2014-06-25

天津,144.162506,110.330002,140.399994,12.830000,26.540001,1.070000,105.400002,2014-06-26

天津,20.610001,11.150000,20.610001,3.630000,14.150000,0.340000,68.570000,2014-06-27

天津,28.969999,14.610000,28.969999,5.890000,21.389999,0.350000,64.730003,2014-06-28

天津,65.779999,40.950001,81.559998,26.320000,41.790001,1.340000,123.809998,2014-06-29

天津,96.699997,72.360001,123.940002,25.990000,44.189999,1.180000,148.089996,2014-06-30

天津,135.162491,103.129997,161.649994,41.150002,36.959999,1.840000,127.730003,2014-07-01

天津,80.712502,59.570000,87.419998,14.450000,27.350000,1.220000,88.510002,2014-07-02

天津,165.500000,125.849998,150.639999,22.910000,31.680000,1.630000,88.080002,2014-07-03

天津,202.800003,152.800003,192.729996,22.610001,31.270000,1.880000,103.470001,2014-07-04

天津,193.514297,145.460007,176.559998,20.510000,26.250000,1.690000,108.169998,2014-07-05

天津,193.771423,145.639999,168.259995,22.150000,30.440001,1.540000,105.690002,2014-07-06

天津,137.375000,104.900002,137.199997,25.049999,34.330002,1.180000,100.910004,2014-07-07

天津,84.724998,62.779999,83.739998,13.810000,18.780001,0.890000,93.540001,2014-07-08

天津,50.849998,21.840000,51.700001,5.520000,25.320000,0.450000,60.040001,2014-07-09

天津,55.715000,25.320000,61.430000,5.460000,29.430000,0.380000,95.120003,2014-07-10

天津,45.410000,25.299999,45.410000,5.340000,20.020000,0.410000,68.360001,2014-07-11

天津,38.459999,20.500000,38.459999,8.140000,20.650000,0.450000,78.629997,2014-07-12

天津,30.959999,16.049999,30.959999,5.100000,19.139999,0.350000,78.250000,2014-07-13

天津,55.904999,30.930000,61.810001,11.140000,29.549999,0.650000,125.480003,2014-07-14

天津,66.430000,38.759998,82.860001,13.070000,19.120001,0.610000,122.400002,2014-07-15

天津,104.187500,78.349998,109.720001,18.139999,25.170000,1.240000,91.139999,2014-07-16

天津,113.062500,85.449997,110.110001,19.730000,28.680000,1.870000,83.870003,2014-07-17

天津,137.974991,105.379997,129.330002,9.870000,21.580000,1.690000,107.239998,2014-07-18

天津,134.024994,102.220001,129.490005,8.180000,23.360001,1.030000,121.690002,2014-07-19

天津,109.550003,82.639999,112.879997,15.860000,21.420000,1.020000,112.300003,2014-07-20

天津,59.139999,40.139999,68.279999,6.210000,16.049999,0.610000,79.889999,2014-07-21

天津,50.614998,20.200001,51.230000,9.230000,33.459999,0.380000,22.290001,2014-07-22

天津,58.389999,25.020000,66.779999,5.730000,40.959999,0.550000,39.139999,2014-07-23

天津,62.910000,43.880001,75.820000,10.620000,37.529999,0.450000,43.459999,2014-07-24

天津,57.294998,39.959999,64.589996,10.920000,20.540001,0.380000,76.320000,2014-07-25

天津,90.924995,67.739998,101.199997,10.250000,26.809999,0.760000,150.419998,2014-07-26

天津,130.637497,99.510002,152.100006,19.379999,28.500000,0.970000,134.910004,2014-07-27

天津,147.250000,112.800003,153.279999,14.010000,24.010000,0.820000,152.869995,2014-07-28

天津,161.300003,122.910004,161.440002,13.440000,20.620001,0.820000,138.449997,2014-07-29

天津,131.587494,100.269997,125.010002,20.020000,24.290001,1.350000,96.059998,2014-07-30

天津,155.042862,118.529999,145.070007,17.280001,24.320000,1.220000,110.540001,2014-07-31

天津,126.362495,96.089996,125.489998,16.620001,25.510000,1.140000,102.449997,2014-08-01

天津,97.099998,72.680000,104.300003,15.660000,29.690001,0.940000,91.529999,2014-08-02

天津,113.687500,85.949997,119.180000,14.160000,25.280001,1.030000,118.150002,2014-08-03

天津,39.160000,26.020000,39.160000,8.580000,18.170000,0.520000,54.130001,2014-08-04

天津,41.930000,23.490000,41.930000,6.150000,24.120001,0.360000,68.680000,2014-08-05

天津,52.355000,32.230000,54.709999,4.220000,23.950001,0.310000,91.220001,2014-08-06

天津,75.812500,55.650002,94.699997,19.870001,33.349998,1.050000,116.760002,2014-08-07

天津,68.312500,49.650002,83.870003,18.290001,30.230000,1.000000,113.650002,2014-08-08

天津,92.900002,69.320000,109.480003,19.360001,24.190001,1.190000,126.500000,2014-08-09

天津,62.490002,44.830002,74.980003,11.230000,18.940001,0.730000,116.730003,2014-08-10

天津,27.942856,19.559999,27.590000,4.500000,15.840000,0.310000,60.580002,2014-08-11

天津,43.150002,19.719999,43.150002,10.280000,23.090000,0.500000,75.889999,2014-08-12

天津,39.689999,23.170000,39.689999,9.730000,23.580000,0.570000,56.189999,2014-08-13

天津,50.514999,28.090000,51.029999,9.930000,20.139999,0.590000,94.739998,2014-08-14

天津,70.474998,46.959999,90.949997,6.900000,29.639999,0.780000,104.150002,2014-08-15

天津,79.675003,58.740002,100.379997,13.650000,32.549999,0.830000,123.690002,2014-08-16

天津,78.005005,49.750000,106.010002,22.870001,34.230000,1.250000,89.680000,2014-08-17

天津,71.275002,52.020000,89.830002,17.030001,25.889999,0.810000,102.690002,2014-08-18

天津,109.562500,82.650002,118.419998,11.710000,30.629999,0.820000,108.629997,2014-08-19

天津,109.637497,82.709999,126.989998,17.070000,31.719999,0.830000,120.239998,2014-08-20

天津,131.899994,100.519997,144.919998,15.970000,26.530001,0.800000,123.470001,2014-08-21

天津,74.214996,48.369999,98.430000,21.240000,38.700001,1.080000,61.820000,2014-08-22

天津,114.937500,86.949997,132.529999,12.670000,30.330000,0.980000,89.519997,2014-08-23

天津,43.740002,28.110001,43.740002,6.880000,14.410000,0.470000,62.799999,2014-08-24

天津,21.760000,13.220000,21.760000,4.900000,13.200000,0.270000,61.570000,2014-08-25

天津,48.380001,23.590000,48.380001,6.560000,35.500000,0.430000,78.809998,2014-08-26

天津,66.820000,44.389999,83.639999,8.600000,44.459999,0.560000,107.309998,2014-08-27

天津,85.937500,63.750000,101.610001,21.790001,45.279999,1.120000,91.400002,2014-08-28

天津,70.612503,51.490002,75.160004,15.600000,26.350000,0.980000,81.699997,2014-08-29

天津,94.399994,70.519997,106.320000,12.670000,26.780001,1.030000,65.410004,2014-08-30

天津,65.637497,47.509998,68.459999,11.380000,27.270000,1.360000,51.990002,2014-08-31

天津,83.587502,61.869999,93.730003,18.620001,24.090000,1.390000,59.689999,2014-09-01

天津,39.020000,25.139999,39.020000,7.960000,21.990000,0.980000,61.250000,2014-09-02

天津,31.139999,17.219999,31.139999,8.040000,16.190001,0.380000,65.029999,2014-09-03

天津,60.209999,32.259998,70.419998,6.980000,37.610001,0.600000,83.019997,2014-09-04

天津,83.737503,61.990002,107.430000,19.879999,30.030001,1.050000,100.580002,2014-09-05

天津,140.312500,107.250000,164.160004,36.919998,36.570000,2.430000,108.279999,2014-09-06

天津,198.057144,148.639999,210.690002,19.639999,32.990002,1.550000,94.830002,2014-09-07

天津,31.719999,18.530001,31.719999,4.060000,15.510000,0.350000,69.919998,2014-09-08

天津,55.559998,27.770000,61.119999,8.080000,26.040001,0.440000,90.720001,2014-09-09

天津,77.990005,52.570000,105.980003,33.230000,46.000000,1.670000,87.970001,2014-09-10

天津,91.537506,68.230003,130.279999,52.200001,53.400002,1.870000,75.860001,2014-09-11

天津,94.274994,70.419998,87.720001,12.440000,29.049999,1.100000,46.369999,2014-09-12

天津,84.337502,62.470001,85.470001,15.580000,29.889999,0.870000,74.089996,2014-09-13

天津,60.270000,41.250000,70.540001,10.210000,27.760000,0.560000,41.070000,2014-09-14

天津,32.180000,18.200001,32.180000,3.010000,19.090000,0.170000,42.849998,2014-09-15

天津,61.570000,35.470001,73.139999,13.360000,41.060001,0.600000,24.620001,2014-09-16

天津,67.724998,49.180000,79.480003,6.190000,39.009998,0.560000,35.610001,2014-09-17

天津,70.937500,51.750000,81.529999,5.740000,39.820000,0.460000,57.040001,2014-09-18

天津,69.044998,50.070000,88.089996,10.490000,30.910000,0.600000,63.099998,2014-09-19

天津,88.662498,65.930000,92.500000,13.600000,26.379999,0.710000,56.160000,2014-09-20

天津,64.612495,46.689999,71.260002,16.530001,27.799999,1.020000,56.380001,2014-09-21

天津,105.937500,79.750000,122.919998,25.340000,32.619999,1.680000,41.119999,2014-09-22

天津,72.112495,52.689999,76.050003,12.460000,19.920000,0.810000,26.670000,2014-09-23

天津,38.450001,25.420000,38.450001,7.710000,17.110001,0.510000,35.389999,2014-09-24

天津,76.774994,56.419998,85.730003,8.290000,28.840000,0.870000,41.110001,2014-09-25

天津,141.412491,108.129997,150.809998,20.900000,43.990002,1.610000,36.279999,2014-09-26

天津,28.299999,19.219999,28.299999,3.220000,18.120001,0.320000,50.139999,2014-09-27

天津,62.720001,33.290001,75.440002,12.730000,36.650002,1.180000,25.790001,2014-09-28

天津,52.014999,34.360001,54.029999,7.990000,21.450001,0.780000,33.889999,2014-09-29

天津,30.530001,16.180000,30.530001,6.430000,19.379999,0.340000,35.610001,2014-09-30

天津,58.362499,41.689999,66.290001,13.900000,37.230000,0.700000,13.650000,2014-10-01

天津,55.825001,39.660000,54.709999,9.810000,26.110001,0.700000,19.280001,2014-10-02

天津,76.212502,55.970001,90.419998,14.970000,28.219999,1.100000,18.920000,2014-10-03

天津,56.887497,40.509998,57.200001,10.010000,28.370001,0.900000,26.400000,2014-10-04

天津,40.799999,26.190001,40.799999,10.980000,17.270000,0.570000,29.000000,2014-10-05

天津,39.910000,24.080000,39.910000,10.240000,22.650000,0.480000,35.750000,2014-10-06

天津,108.037498,81.430000,125.290001,21.030001,47.299999,1.140000,45.900002,2014-10-07

天津,196.842850,147.789993,200.330002,18.420000,61.470001,1.440000,38.830002,2014-10-08

天津,273.919983,223.919998,266.130005,19.150000,55.209999,1.640000,53.830002,2014-10-09

天津,272.169983,222.169998,273.579987,25.690001,50.560001,2.040000,55.669998,2014-10-10

天津,203.259995,153.259995,209.470001,23.020000,50.049999,2.260000,55.590000,2014-10-11

天津,17.187500,9.420000,16.500000,5.070000,13.750000,0.330000,48.169998,2014-10-12

天津,27.459999,13.440000,27.459999,5.540000,20.910000,0.350000,45.650002,2014-10-13

天津,63.584999,36.480000,77.169998,10.410000,49.099998,0.570000,31.309999,2014-10-14

天津,72.520004,50.709999,95.040001,12.460000,34.090000,0.700000,44.500000,2014-10-15

天津,59.075001,31.500000,68.150002,8.340000,33.709999,0.510000,48.540001,2014-10-16

天津,109.712494,82.769997,147.520004,18.120001,86.629997,1.080000,36.889999,2014-10-17

天津,188.914291,142.240005,227.330002,31.510000,108.769997,1.950000,49.389999,2014-10-18

天津,211.539993,161.539993,231.440002,24.990000,63.730000,1.410000,48.740002,2014-10-19

天津,131.762512,100.410004,122.900002,9.550000,34.049999,0.800000,34.340000,2014-10-20

天津,50.299999,23.030001,50.599998,10.920000,27.650000,0.570000,36.639999,2014-10-21

天津,81.115005,54.389999,112.230003,18.250000,51.209999,0.990000,14.800000,2014-10-22

天津,167.371429,127.160004,198.399994,18.420000,60.930000,1.430000,16.620001,2014-10-23

天津,237.850006,187.850006,281.589996,29.879999,66.250000,2.040000,24.180000,2014-10-24

天津,294.630005,244.630005,341.059998,24.240000,74.279999,2.980000,22.990000,2014-10-25

天津,61.415001,42.660000,72.830002,7.100000,27.940001,0.740000,49.340000,2014-10-26

天津,53.800003,27.700001,56.290001,15.690000,43.040001,0.900000,31.059999,2014-10-27

天津,81.025002,56.889999,105.300003,23.639999,64.820000,1.600000,20.870001,2014-10-28

天津,113.500000,85.800003,130.080002,20.290001,69.660004,1.110000,24.830000,2014-10-29

天津,177.399994,134.179993,178.289993,33.029999,88.879997,1.630000,19.020000,2014-10-30

天津,157.485718,120.239998,163.289993,25.090000,65.739998,1.700000,26.129999,2014-10-31

天津,78.925003,58.139999,81.360001,6.740000,32.669998,0.620000,31.430000,2014-11-01

天津,17.910000,8.860000,17.910000,2.350000,7.640000,0.230000,58.290001,2014-11-02

天津,52.680000,22.490000,55.360001,5.480000,33.389999,0.570000,36.689999,2014-11-03

天津,107.974998,81.379997,148.250000,35.009998,64.519997,1.440000,28.570000,2014-11-04

天津,89.337502,66.470001,96.559998,13.820000,40.240002,0.920000,34.459999,2014-11-05

天津,34.770000,17.820000,34.770000,11.960000,22.950001,0.650000,41.919998,2014-11-06

天津,59.525002,32.770000,69.050003,16.010000,34.090000,1.010000,23.940001,2014-11-07

天津,81.025002,59.820000,97.830002,9.540000,47.889999,1.090000,27.410000,2014-11-08

天津,74.887497,54.910000,99.000000,6.540000,48.099998,0.820000,30.590000,2014-11-09

天津,81.415001,52.599998,112.830002,12.360000,62.009998,1.040000,28.750000,2014-11-10

天津,86.787498,64.430000,88.879997,11.590000,35.310001,0.830000,30.250000,2014-11-11

天津,24.770000,12.080000,24.770000,1.690000,3.830000,0.200000,63.709999,2014-11-12

天津,49.700001,29.230000,49.700001,5.390000,36.040001,0.580000,36.660000,2014-11-13

天津,64.299995,43.070000,70.180000,16.969999,51.439999,0.880000,26.040001,2014-11-14

天津,95.012505,63.750000,127.769997,34.349998,76.010002,1.710000,8.560000,2014-11-15

天津,126.312500,96.050003,123.410004,25.400000,45.529999,1.300000,23.799999,2014-11-16

天津,42.939999,26.150000,42.939999,6.390000,32.180000,0.550000,34.150002,2014-11-17

天津,91.512497,54.860001,93.730003,19.440001,73.209999,1.080000,16.660000,2014-11-18

天津,152.285706,116.599998,200.169998,48.549999,94.680000,2.200000,6.590000,2014-11-19

天津,265.350006,215.350006,274.820007,49.250000,116.629997,2.760000,5.310000,2014-11-20

天津,143.925003,110.139999,133.190002,14.310000,65.959999,1.740000,27.680000,2014-11-21

天津,64.187500,39.590000,72.940002,22.870001,51.349998,0.930000,28.330000,2014-11-22

天津,149.112503,114.290001,170.259995,50.750000,74.449997,2.900000,3.580000,2014-11-23

天津,75.237495,55.189999,82.989998,22.080000,58.919998,1.240000,21.670000,2014-11-24

天津,100.600006,75.480003,130.770004,61.209999,76.769997,2.270000,10.310000,2014-11-25

天津,230.850006,180.850006,249.009995,56.619999,94.269997,2.800000,5.590000,2014-11-26

天津,73.229996,51.560001,96.459999,25.850000,52.880001,1.200000,26.209999,2014-11-27

天津,91.019997,58.799999,132.039993,26.139999,57.299999,1.350000,20.549999,2014-11-28

天津,176.628571,133.639999,217.889999,32.730000,73.360001,2.330000,7.590000,2014-11-29

天津,107.830002,66.519997,165.660004,10.800000,25.260000,0.860000,43.330002,2014-11-30

天津,55.599998,7.910000,61.200001,2.780000,3.780000,0.240000,57.540001,2014-12-01

天津,52.145000,29.850000,54.290001,12.810000,28.840000,0.680000,34.369999,2014-12-02

天津,30.600000,14.520000,30.600000,4.380000,9.780000,0.420000,54.349998,2014-12-03

天津,19.770000,8.990000,19.770000,2.970000,6.070000,0.270000,61.110001,2014-12-04

天津,19.600000,12.470000,19.600000,4.200000,11.230000,0.390000,54.980000,2014-12-05

天津,58.195000,40.880001,66.389999,20.219999,36.880001,1.120000,32.439999,2014-12-06

天津,70.125000,51.099998,86.379997,31.629999,40.599998,1.580000,27.299999,2014-12-07

天津,55.025002,39.020000,58.360001,14.570000,39.130001,1.160000,31.910000,2014-12-08

天津,159.128571,121.389999,180.399994,77.470001,86.550003,4.150000,6.220000,2014-12-09

天津,150.328583,115.230003,179.210007,24.059999,47.430000,2.010000,26.590000,2014-12-10

天津,44.529999,17.059999,44.529999,6.780000,25.389999,0.490000,47.470001,2014-12-11

天津,28.350000,10.370000,28.350000,4.150000,9.990000,0.340000,45.750000,2014-12-12

天津,63.445000,45.240002,76.889999,12.450000,43.439999,1.200000,24.219999,2014-12-13

天津,140.937500,107.750000,175.740005,55.009998,81.879997,2.910000,11.790000,2014-12-14

天津,84.425003,62.540001,108.930000,30.879999,32.500000,2.300000,30.290001,2014-12-15

天津,15.060000,6.860000,15.060000,2.890000,4.820000,0.270000,52.619999,2014-12-16

天津,87.212494,64.769997,108.559998,21.559999,51.799999,1.280000,23.320000,2014-12-17

天津,115.162498,87.129997,150.699997,48.650002,62.799999,2.710000,6.660000,2014-12-18

天津,94.612503,70.690002,105.279999,18.900000,29.150000,1.840000,34.599998,2014-12-19

天津,13.990000,9.570000,13.990000,3.930000,8.380000,0.360000,48.049999,2014-12-20

天津,32.650002,18.690001,32.650002,5.910000,18.700001,0.530000,42.759998,2014-12-21

天津,80.349998,59.279999,103.739998,24.559999,62.080002,1.570000,20.010000,2014-12-22

天津,105.875000,79.699997,131.929993,45.639999,70.959999,2.110000,15.500000,2014-12-23

天津,41.150002,26.040001,41.150002,13.310000,27.280001,0.700000,43.590000,2014-12-24

天津,46.130001,26.629999,46.130001,9.110000,33.750000,0.640000,34.959999,2014-12-25

天津,82.910004,57.779999,115.820000,35.919998,66.050003,2.050000,8.000000,2014-12-26

天津,262.899994,212.899994,289.109985,74.349998,112.480003,4.070000,7.700000,2014-12-27

天津,141.487503,108.190002,151.440002,21.780001,85.279999,1.810000,20.020000,2014-12-28

天津,107.637497,81.110001,158.949997,21.799999,62.509998,1.710000,22.520000,2014-12-29

天津,58.540001,38.610001,67.080002,15.640000,35.369999,0.990000,38.689999,2014-12-30

天津,20.190001,5.380000,20.190001,2.580000,3.210000,0.260000,54.700001,2014-12-31

香港,81.375000,60.099998,78.279999,17.530001,45.650002,0.900000,71.650002,2014-01-01

香港,74.574997,54.660000,70.559998,10.610000,46.299999,0.790000,68.709999,2014-01-02

香港,94.637497,70.709999,99.430000,12.810000,63.570000,1.050000,77.099998,2014-01-03

香港,112.937500,85.349998,108.559998,24.020000,26.360001,1.200000,99.849998,2014-01-04

香港,114.712494,86.769997,111.760002,15.930000,21.750000,1.090000,110.900002,2014-01-05

香港,93.037498,69.430000,84.599998,6.910000,19.129999,0.890000,104.309998,2014-01-06

香港,35.614285,24.930000,35.310001,3.650000,17.870001,0.470000,76.709999,2014-01-07

香港,51.312500,36.049999,46.750000,8.750000,35.419998,0.950000,50.020000,2014-01-08

香港,59.324997,42.459999,53.759998,14.320000,23.629999,1.510000,55.029999,2014-01-09

香港,54.087502,38.270000,47.189999,8.010000,18.250000,0.760000,64.309998,2014-01-10

香港,42.928570,30.049999,39.680000,5.700000,17.500000,0.530000,76.970001,2014-01-11

香港,68.262497,49.610001,65.540001,10.030000,24.200001,0.960000,62.250000,2014-01-12

香港,48.485714,33.939999,44.419998,11.790000,16.379999,1.070000,52.169998,2014-01-13

香港,55.774998,39.619999,49.750000,12.830000,16.350000,1.070000,58.830002,2014-01-14

香港,44.028572,30.820000,36.209999,7.810000,14.440000,0.650000,83.010002,2014-01-15

香港,42.410000,27.799999,42.410000,6.040000,22.100000,0.560000,79.169998,2014-01-16

香港,56.399998,40.119999,57.740002,7.850000,27.730000,0.730000,79.190002,2014-01-17

香港,69.525002,50.619999,65.320000,11.080000,15.420000,0.770000,91.900002,2014-01-18

香港,95.412506,71.330002,91.910004,10.690000,25.090000,0.900000,96.110001,2014-01-19

香港,89.412498,66.529999,87.050003,11.810000,28.139999,0.900000,92.110001,2014-01-20

香港,79.875000,58.900002,87.830002,11.860000,13.070000,0.770000,95.779999,2014-01-21

香港,61.750000,44.400002,65.230003,7.860000,18.250000,0.600000,89.000000,2014-01-22

香港,43.071426,30.150000,41.599998,6.040000,19.969999,0.540000,93.419998,2014-01-23

香港,21.687500,13.550000,19.610001,3.210000,17.350000,0.350000,84.769997,2014-01-24

香港,26.562500,16.790001,25.100000,3.520000,21.250000,0.430000,80.110001,2014-01-25

香港,55.450001,39.360001,54.250000,6.200000,21.320000,0.750000,83.690002,2014-01-26

香港,52.287502,36.830002,49.259998,6.150000,13.140000,0.530000,88.820000,2014-01-27

香港,35.228573,24.660000,34.470001,5.910000,18.280001,0.470000,81.290001,2014-01-28

香港,32.814285,22.969999,30.340000,5.450000,21.750000,0.470000,76.940002,2014-01-29

