PROVINCE,AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
云南,20.071428,14.050000,14.760000,1.560000,0.570000,0.150000,66.910004,2015-06-17
云南,15.285714,10.700000,11.370000,1.010000,0.580000,0.130000,61.860001,2015-06-18
云南,10.414286,7.290000,7.720000,0.520000,0.510000,0.110000,61.189999,2015-06-19
云南,8.242857,5.770000,6.130000,0.320000,0.540000,0.100000,67.779999,2015-06-20
云南,7.971428,5.580000,6.070000,0.270000,0.540000,0.100000,63.630001,2015-06-21
云南,6.585714,4.610000,4.930000,0.340000,0.490000,0.110000,54.639999,2015-06-22
云南,6.128572,4.290000,4.700000,0.320000,0.530000,0.110000,67.300003,2015-06-23
云南,8.514286,5.960000,6.590000,0.470000,0.730000,0.120000,68.349998,2015-06-24
云南,11.385714,7.970000,8.590000,0.660000,0.690000,0.120000,75.879997,2015-06-25
云南,11.642857,8.150000,8.700000,0.620000,0.730000,0.110000,86.000000,2015-06-26
云南,11.385714,7.970000,8.520000,0.710000,0.550000,0.120000,82.260002,2015-06-27
云南,11.757142,8.230000,8.820000,0.750000,0.610000,0.120000,79.379997,2015-06-28
云南,12.214286,8.550000,9.050000,0.720000,0.670000,0.120000,90.440002,2015-06-29
云南,17.371428,12.160000,12.910000,1.150000,0.550000,0.140000,96.279999,2015-06-30
云南,17.314285,12.120000,12.940000,1.180000,0.520000,0.140000,94.540001,2015-07-01
云南,16.071428,11.250000,12.240000,0.980000,0.640000,0.120000,97.970001,2015-07-02
云南,22.057142,15.440000,16.690001,1.560000,0.600000,0.140000,98.650002,2015-07-03
云南,23.242857,16.270000,17.219999,1.810000,0.600000,0.140000,94.239998,2015-07-04
云南,8.757143,6.130000,6.330000,0.540000,0.820000,0.100000,87.980003,2015-07-05
云南,16.028572,11.220000,11.890000,1.150000,1.040000,0.130000,82.970001,2015-07-06
云南,23.642857,16.549999,17.510000,1.730000,1.030000,0.140000,79.050003,2015-07-07
云南,28.014286,19.610001,20.520000,2.760000,0.750000,0.150000,83.099998,2015-07-08
云南,15.600000,10.920000,11.370000,1.110000,0.910000,0.120000,75.690002,2015-07-09
云南,40.457142,28.320000,29.850000,5.760000,1.360000,0.200000,79.239998,2015-07-10
云南,49.728573,34.810001,36.689999,6.450000,0.970000,0.220000,80.290001,2015-07-11
云南,30.799999,21.559999,22.670000,2.630000,0.860000,0.160000,90.019997,2015-07-12
云南,23.742859,16.620001,17.440001,1.030000,0.750000,0.130000,80.820000,2015-07-13
云南,19.042856,13.330000,14.040000,0.770000,0.730000,0.130000,85.349998,2015-07-14
云南,9.742857,6.820000,6.890000,0.220000,0.830000,0.120000,81.300003,2015-07-15
云南,12.885715,9.020000,9.150000,0.340000,0.970000,0.120000,92.389999,2015-07-16
云南,13.957144,9.770000,9.990000,0.590000,0.880000,0.120000,87.889999,2015-07-17
云南,17.185715,12.030000,12.620000,0.940000,0.890000,0.120000,80.050003,2015-07-18
云南,21.014286,14.710000,15.530000,1.280000,1.080000,0.130000,75.349998,2015-07-19
云南,30.228571,21.160000,22.650000,2.640000,1.380000,0.150000,66.930000,2015-07-20
云南,21.585714,15.110000,15.730000,1.500000,0.700000,0.130000,71.129997,2015-07-21
云南,13.071428,9.150000,9.570000,0.560000,0.860000,0.110000,65.050003,2015-07-22
云南,15.785714,11.050000,11.250000,0.620000,1.150000,0.120000,60.910000,2015-07-23
云南,19.885714,13.920000,14.140000,1.090000,1.040000,0.130000,80.680000,2015-07-24
云南,13.571428,9.500000,9.850000,0.610000,1.050000,0.120000,93.150002,2015-07-25
云南,18.900000,13.230000,13.960000,0.770000,0.980000,0.130000,81.830002,2015-07-26
云南,17.642859,12.350000,12.770000,0.770000,1.120000,0.120000,74.550003,2015-07-27
云南,21.042856,14.730000,15.240000,0.950000,1.040000,0.130000,70.290001,2015-07-28
云南,21.699999,15.190000,15.980000,1.280000,1.190000,0.130000,73.309998,2015-07-29
云南,19.857141,13.900000,14.740000,1.120000,0.790000,0.130000,72.180000,2015-07-30
云南,29.900000,20.930000,22.059999,2.590000,0.970000,0.150000,72.199997,2015-07-31
云南,39.214287,27.450001,28.820000,3.830000,1.060000,0.170000,77.330002,2015-08-01
云南,30.842857,21.590000,22.770000,2.650000,1.170000,0.150000,74.980003,2015-08-02
云南,27.614286,19.330000,20.290001,1.860000,0.710000,0.140000,79.550003,2015-08-03
云南,23.428572,16.400000,17.400000,0.970000,0.710000,0.130000,72.809998,2015-08-04
云南,28.999998,20.299999,21.139999,2.320000,1.140000,0.160000,63.259998,2015-08-05
云南,27.142857,19.000000,19.920000,1.730000,1.090000,0.150000,62.459999,2015-08-06
云南,29.185715,20.430000,21.290001,2.410000,0.990000,0.160000,59.790001,2015-08-07
云南,22.357141,15.650000,16.100000,1.120000,0.720000,0.130000,65.400002,2015-08-08
云南,25.771429,18.040001,18.350000,1.400000,0.960000,0.140000,64.610001,2015-08-09
云南,35.285717,24.700001,25.150000,4.200000,0.920000,0.180000,70.959999,2015-08-10
云南,34.485714,24.139999,25.280001,3.840000,0.920000,0.170000,70.440002,2015-08-11
云南,20.800001,14.560000,15.260000,0.990000,0.970000,0.130000,65.320000,2015-08-12
云南,21.971428,15.380000,16.360001,0.930000,1.040000,0.130000,60.990002,2015-08-13
云南,23.528570,16.469999,17.450001,0.820000,0.830000,0.140000,65.059998,2015-08-14
云南,20.571428,14.400000,15.230000,0.840000,0.720000,0.140000,68.099998,2015-08-15
云南,14.114285,9.880000,10.590000,0.770000,0.700000,0.120000,72.230003,2015-08-16
云南,17.571428,12.300000,12.980000,1.420000,0.690000,0.140000,63.580002,2015-08-17
云南,16.571428,11.600000,12.290000,1.600000,0.660000,0.130000,55.090000,2015-08-18
云南,23.485716,16.440001,17.120001,2.450000,0.940000,0.160000,49.240002,2015-08-19
云南,23.271429,16.290001,16.780001,2.380000,0.890000,0.170000,58.650002,2015-08-20
云南,24.742857,17.320000,18.010000,2.260000,1.010000,0.160000,60.130001,2015-08-21
云南,26.785715,18.750000,19.209999,2.420000,0.860000,0.160000,68.599998,2015-08-22
云南,27.428572,19.200001,20.180000,2.240000,0.770000,0.150000,79.510002,2015-08-23
云南,21.014286,14.710000,15.200000,1.360000,0.740000,0.140000,62.529999,2015-08-24
云南,16.514286,11.560000,12.100000,0.880000,0.870000,0.140000,62.880001,2015-08-25
云南,17.228573,12.060000,12.480000,0.820000,0.650000,0.140000,63.880001,2015-08-26
云南,17.742857,12.420000,13.020000,0.790000,0.680000,0.140000,74.220001,2015-08-27
云南,20.614286,14.430000,14.850000,1.130000,0.720000,0.150000,62.840000,2015-08-28
云南,22.557142,15.790000,16.090000,1.770000,0.830000,0.150000,55.369999,2015-08-29
云南,17.042858,11.930000,12.240000,1.160000,0.820000,0.140000,53.099998,2015-08-30
云南,18.242857,12.770000,13.220000,1.590000,0.640000,0.150000,56.169998,2015-08-31
云南,24.714285,17.299999,17.910000,2.400000,0.990000,0.180000,54.689999,2015-09-01
云南,25.357143,17.750000,18.350000,2.590000,0.890000,0.190000,52.889999,2015-09-02
云南,25.628572,17.940001,18.809999,2.940000,0.580000,0.190000,57.889999,2015-09-03
云南,22.542856,15.780000,16.700001,2.120000,0.700000,0.180000,72.730003,2015-09-04
云南,23.028572,16.120001,16.790001,1.650000,0.590000,0.170000,94.190002,2015-09-05
云南,26.600000,18.620001,19.430000,1.530000,0.650000,0.180000,84.230003,2015-09-06
云南,26.457144,18.520000,19.389999,1.730000,0.670000,0.200000,83.739998,2015-09-07
云南,22.085714,15.460000,16.219999,1.260000,0.650000,0.180000,95.279999,2015-09-08
云南,18.242857,12.770000,13.630000,0.850000,0.810000,0.160000,104.199997,2015-09-09
云南,19.657143,13.760000,14.480000,1.060000,0.680000,0.150000,104.690002,2015-09-10
云南,21.471428,15.030000,15.690000,0.940000,0.610000,0.150000,95.839996,2015-09-11
云南,31.728571,22.209999,22.990000,3.170000,0.930000,0.180000,63.099998,2015-09-12
云南,31.442858,22.010000,22.520000,3.760000,0.790000,0.170000,73.680000,2015-09-13
云南,26.514284,18.559999,19.040001,2.440000,0.530000,0.140000,97.489998,2015-09-14
云南,28.742859,20.120001,20.670000,2.290000,0.620000,0.140000,96.580002,2015-09-15
云南,22.185715,15.530000,16.059999,1.420000,0.560000,0.130000,81.820000,2015-09-16
云南,23.914286,16.740000,17.330000,1.580000,0.600000,0.140000,68.440002,2015-09-17
云南,32.614285,22.830000,23.559999,2.400000,0.530000,0.150000,76.500000,2015-09-18
云南,20.414286,14.290000,14.780000,1.190000,0.570000,0.120000,79.000000,2015-09-19
云南,10.228571,7.160000,7.490000,0.600000,0.540000,0.110000,61.770000,2015-09-20
云南,7.600000,5.320000,5.670000,0.600000,0.620000,0.110000,50.610001,2015-09-21
云南,13.014285,9.110000,9.590000,0.830000,0.760000,0.110000,56.509998,2015-09-22
云南,21.400000,14.980000,15.420000,1.920000,0.580000,0.140000,60.029999,2015-09-23
云南,24.857141,17.400000,18.219999,2.850000,0.520000,0.160000,66.110001,2015-09-24
云南,25.971430,18.180000,18.900000,3.060000,0.520000,0.210000,64.620003,2015-09-25
云南,11.685715,8.180000,8.520000,1.040000,0.510000,0.180000,76.860001,2015-09-26
云南,9.242857,6.470000,6.870000,0.680000,0.640000,0.170000,73.519997,2015-09-27
云南,9.185714,6.430000,6.860000,0.580000,0.850000,0.160000,70.290001,2015-09-28
云南,8.657143,6.060000,6.630000,0.460000,1.140000,0.140000,78.540001,2015-09-29
云南,7.285714,5.100000,5.660000,0.310000,1.130000,0.120000,85.220001,2015-09-30
云南,12.342857,8.640000,9.230000,1.410000,1.180000,0.140000,80.309998,2015-10-01
云南,11.842857,8.290000,8.830000,1.100000,0.490000,0.130000,84.589996,2015-10-02
云南,14.128572,9.890000,10.690000,0.970000,0.640000,0.130000,83.860001,2015-10-03
云南,14.571428,10.200000,10.910000,0.920000,0.480000,0.140000,82.040001,2015-10-04
云南,19.085714,13.360000,13.910000,1.620000,0.510000,0.130000,87.290001,2015-10-05
云南,20.514286,14.360000,15.050000,1.990000,0.750000,0.140000,80.279999,2015-10-06
云南,19.757143,13.830000,14.470000,1.500000,0.760000,0.130000,82.709999,2015-10-07
云南,26.242859,18.370001,19.070000,1.940000,0.480000,0.140000,78.489998,2015-10-08
云南,37.171429,26.020000,27.959999,6.010000,1.200000,0.220000,65.440002,2015-10-09
云南,42.200001,29.540001,31.160000,7.240000,1.700000,0.270000,65.620003,2015-10-10
云南,39.785713,27.850000,28.670000,7.180000,1.270000,0.300000,73.010002,2015-10-11
云南,31.914286,22.340000,23.500000,5.530000,1.110000,0.210000,78.900002,2015-10-12
云南,20.371429,14.260000,15.240000,3.340000,0.850000,0.160000,84.230003,2015-10-13
云南,15.471429,10.830000,11.610000,2.180000,0.980000,0.150000,80.400002,2015-10-14
云南,12.042857,8.430000,8.900000,1.270000,0.970000,0.150000,84.389999,2015-10-15
云南,18.199999,12.740000,13.410000,1.670000,0.940000,0.170000,80.629997,2015-10-16
云南,15.485715,10.840000,11.630000,1.230000,1.040000,0.160000,79.480003,2015-10-17
云南,11.100000,7.770000,8.200000,0.880000,0.710000,0.140000,75.730003,2015-10-18
云南,5.028572,3.520000,3.760000,0.370000,0.790000,0.130000,90.300003,2015-10-19
云南,3.585714,2.510000,2.800000,0.200000,0.750000,0.130000,95.309998,2015-10-20
云南,7.657143,5.360000,5.940000,0.410000,1.010000,0.140000,77.820000,2015-10-21
云南,9.185714,6.430000,7.180000,0.560000,0.740000,0.160000,73.260002,2015-10-22
云南,12.442857,8.710000,9.650000,0.940000,0.920000,0.180000,74.440002,2015-10-23
云南,12.200000,8.540000,9.330000,0.810000,0.630000,0.170000,78.459999,2015-10-24
云南,9.757143,6.830000,7.650000,0.620000,0.750000,0.160000,82.699997,2015-10-25
云南,8.171429,5.720000,6.570000,0.480000,0.870000,0.170000,74.760002,2015-10-26
云南,9.428572,6.600000,7.440000,0.570000,0.890000,0.140000,74.300003,2015-10-27
云南,5.628572,3.940000,4.520000,0.290000,0.490000,0.120000,71.959999,2015-10-28
云南,5.228571,3.660000,4.190000,0.320000,0.510000,0.130000,70.209999,2015-10-29
云南,5.571429,3.900000,4.520000,0.410000,0.840000,0.150000,71.070000,2015-10-30
云南,3.500000,2.350000,2.600000,0.240000,0.760000,0.140000,75.570000,2015-10-31
云南,4.785714,3.350000,3.820000,0.500000,0.860000,0.190000,77.360001,2015-11-01
云南,10.871428,7.610000,8.180000,1.490000,0.730000,0.210000,81.330002,2015-11-02
云南,9.142858,6.400000,7.250000,1.040000,0.820000,0.230000,88.690002,2015-11-03
云南,9.728571,6.810000,7.720000,0.910000,0.650000,0.230000,75.430000,2015-11-04
云南,10.085714,7.060000,7.660000,0.720000,0.360000,0.290000,76.320000,2015-11-05
云南,8.528571,5.970000,6.530000,0.680000,0.630000,0.210000,72.519997,2015-11-06
云南,6.371428,4.460000,5.440000,0.530000,0.360000,0.190000,74.290001,2015-11-07
云南,5.000000,2.910000,3.710000,0.380000,0.920000,0.200000,69.680000,2015-11-08
云南,4.500000,2.950000,3.610000,0.380000,0.930000,0.180000,71.320000,2015-11-09
云南,4.750000,2.750000,3.470000,0.350000,1.010000,0.190000,68.500000,2015-11-10
云南,4.614286,3.230000,3.690000,0.280000,0.530000,0.150000,72.570000,2015-11-11
云南,4.250000,2.010000,2.470000,0.230000,0.840000,0.170000,70.940002,2015-11-12
云南,3.750000,0.550000,0.770000,0.030000,0.540000,0.150000,75.900002,2015-11-13
云南,4.250000,1.240000,1.470000,0.070000,0.590000,0.170000,68.519997,2015-11-14
云南,4.750000,1.380000,1.620000,0.110000,0.680000,0.190000,61.520000,2015-11-15
云南,6.250000,3.550000,3.840000,0.290000,0.950000,0.250000,61.759998,2015-11-16
云南,6.842857,4.790000,5.360000,0.490000,0.520000,0.170000,65.879997,2015-11-17
云南,6.371428,4.460000,5.670000,0.580000,0.710000,0.150000,69.889999,2015-11-18
云南,3.250000,1.690000,1.960000,0.160000,0.670000,0.130000,79.599998,2015-11-19
云南,3.250000,0.460000,0.770000,0.050000,0.770000,0.130000,83.599998,2015-11-20
云南,3.500000,0.600000,1.050000,0.060000,0.810000,0.140000,78.570000,2015-11-21
云南,3.250000,0.660000,1.100000,0.050000,0.810000,0.130000,69.970001,2015-11-22
云南,3.500000,1.690000,2.230000,0.170000,1.140000,0.140000,66.300003,2015-11-23
云南,2.750000,1.090000,1.500000,0.080000,0.770000,0.110000,63.529999,2015-11-24
云南,3.285714,2.300000,2.750000,0.350000,0.960000,0.130000,59.209999,2015-11-25
云南,4.700000,3.290000,3.810000,0.380000,0.800000,0.100000,56.820000,2015-11-26
云南,5.871429,4.110000,4.960000,0.510000,0.710000,0.160000,65.410004,2015-11-27
云南,6.285715,4.400000,5.090000,0.530000,0.260000,0.150000,71.510002,2015-11-28
云南,4.428571,3.100000,3.710000,0.320000,0.650000,0.130000,67.050003,2015-11-29
云南,2.750000,1.180000,1.480000,0.120000,0.740000,0.110000,61.160000,2015-11-30
云南,2.750000,0.860000,1.060000,0.100000,0.730000,0.110000,63.230000,2015-12-01
云南,3.500000,1.830000,2.120000,0.290000,0.650000,0.140000,61.259998,2015-12-02
云南,8.628572,6.040000,6.800000,0.900000,0.470000,0.150000,67.699997,2015-12-03
云南,10.428572,7.300000,8.040000,1.110000,0.650000,0.190000,71.699997,2015-12-04
云南,3.250000,0.420000,0.540000,0.040000,0.560000,0.130000,73.070000,2015-12-05
云南,4.000000,0.690000,1.090000,0.070000,0.790000,0.160000,71.910004,2015-12-06
云南,3.750000,0.780000,1.050000,0.130000,0.700000,0.150000,79.599998,2015-12-07
云南,3.750000,0.980000,1.240000,0.150000,0.820000,0.150000,73.900002,2015-12-08
云南,3.500000,0.970000,1.270000,0.150000,0.860000,0.140000,71.669998,2015-12-09
云南,3.000000,1.080000,1.470000,0.130000,0.680000,0.120000,65.110001,2015-12-10
云南,5.500000,3.730000,4.230000,0.420000,1.170000,0.220000,65.290001,2015-12-11
云南,15.428572,10.800000,11.870000,1.400000,0.410000,0.220000,71.650002,2015-12-12
云南,29.014284,20.309999,22.590000,4.150000,0.510000,0.310000,69.730003,2015-12-13
云南,17.414286,12.190000,13.940000,2.370000,0.370000,0.310000,71.940002,2015-12-14
云南,12.557143,8.790000,9.940000,1.660000,0.320000,0.210000,76.019997,2015-12-15
云南,12.857142,9.000000,10.140000,1.580000,0.390000,0.270000,70.820000,2015-12-16
云南,12.357142,8.650000,9.640000,1.590000,0.550000,0.240000,71.760002,2015-12-17
云南,10.671429,7.470000,8.050000,1.730000,0.240000,0.170000,75.879997,2015-12-18
云南,11.571429,8.100000,8.960000,1.630000,0.440000,0.210000,73.550003,2015-12-19
云南,6.000000,3.890000,4.490000,0.630000,0.550000,0.240000,70.230003,2015-12-20
云南,6.514286,4.560000,5.170000,0.690000,0.410000,0.150000,74.379997,2015-12-21
云南,6.250000,3.770000,4.570000,0.630000,1.150000,0.250000,73.180000,2015-12-22
云南,4.457143,3.120000,3.720000,0.620000,0.900000,0.170000,74.779999,2015-12-23
云南,3.800000,2.660000,3.230000,0.480000,0.350000,0.120000,83.029999,2015-12-24
云南,7.214286,5.050000,5.790000,1.080000,0.520000,0.150000,85.209999,2015-12-25
云南,3.942857,2.760000,3.180000,0.410000,0.540000,0.130000,79.180000,2015-12-26
云南,3.250000,0.570000,0.850000,0.060000,0.590000,0.130000,65.930000,2015-12-27
云南,3.000000,0.980000,1.270000,0.170000,0.720000,0.120000,59.880001,2015-12-28
云南,2.750000,0.810000,0.970000,0.100000,0.620000,0.110000,63.000000,2015-12-29
云南,2.750000,1.740000,2.010000,0.240000,0.610000,0.110000,61.130001,2015-12-30
云南,6.428571,4.500000,5.010000,0.520000,0.400000,0.130000,73.019997,2015-12-31
浙江,61.380001,36.009998,72.760002,26.059999,39.000000,0.820000,35.250000,2015-01-01
浙江,71.224998,51.980000,85.000000,27.440001,52.799999,1.030000,29.950001,2015-01-02
浙江,123.875000,94.099998,132.009995,45.509998,87.489998,1.200000,25.389999,2015-01-03
浙江,150.385712,115.269997,152.869995,28.980000,89.110001,1.470000,31.940001,2015-01-04
浙江,167.500000,127.250000,161.380005,36.400002,95.750000,1.530000,22.620001,2015-01-05
浙江,139.774994,106.820000,130.869995,22.120001,42.250000,1.290000,32.020000,2015-01-06
浙江,60.950001,42.900002,71.900002,21.160000,40.369999,0.800000,37.770000,2015-01-07
浙江,123.699997,93.959999,127.820000,35.759998,64.900002,1.240000,29.110001,2015-01-08
浙江,143.487503,109.790001,149.229996,36.169998,73.519997,1.510000,37.439999,2015-01-09
浙江,142.225006,108.779999,151.330002,36.820000,75.029999,1.500000,42.020000,2015-01-10
浙江,140.262497,107.209999,144.910004,37.400002,77.949997,1.500000,43.540001,2015-01-11
浙江,53.974998,38.180000,52.830002,14.820000,35.509998,0.750000,42.700001,2015-01-12
浙江,59.074997,27.180000,39.060001,13.270000,47.259998,0.730000,30.400000,2015-01-13
浙江,56.512497,40.209999,48.139999,10.410000,38.419998,0.980000,23.590000,2015-01-14
浙江,65.787498,47.630001,58.950001,11.640000,35.939999,0.900000,31.480000,2015-01-15
浙江,104.775002,78.820000,101.300003,19.920000,43.880001,1.230000,30.639999,2015-01-16
浙江,138.337494,105.669998,135.039993,24.139999,43.520000,1.270000,41.980000,2015-01-17
浙江,108.875000,82.099998,108.820000,21.799999,42.549999,1.100000,42.669998,2015-01-18
浙江,108.199997,81.559998,132.750000,30.740000,58.439999,1.250000,40.009998,2015-01-19
浙江,82.462502,60.970001,107.260002,21.770000,62.700001,0.820000,28.790001,2015-01-20
浙江,127.737503,97.190002,137.059998,27.770000,51.430000,1.190000,42.799999,2015-01-21
浙江,150.485703,115.339996,142.100006,31.719999,49.240002,1.530000,33.090000,2015-01-22
浙江,191.771439,144.240005,169.300003,32.630001,70.419998,1.560000,32.880001,2015-01-23
浙江,200.710007,150.710007,181.699997,34.040001,91.120003,1.660000,26.570000,2015-01-24
浙江,218.059998,168.059998,188.339996,20.290001,69.129997,1.890000,17.670000,2015-01-25
浙江,200.360001,150.360001,185.699997,16.700001,49.389999,1.880000,14.340000,2015-01-26
浙江,90.974998,67.779999,77.599998,14.130000,26.820000,0.980000,46.689999,2015-01-27
浙江,35.630001,24.629999,35.630001,10.300000,26.070000,0.600000,42.930000,2015-01-28
浙江,48.449997,33.410000,37.490002,9.310000,38.759998,0.760000,26.969999,2015-01-29
浙江,96.850006,72.480003,85.989998,22.410000,35.060001,1.060000,40.430000,2015-01-30
浙江,63.325001,45.660000,62.410000,19.320000,29.170000,0.820000,47.200001,2015-01-31
浙江,42.119999,27.590000,42.119999,15.750000,31.719999,0.620000,41.540001,2015-02-01
浙江,71.237503,51.990002,67.570000,16.629999,47.770000,0.760000,18.520000,2015-02-02
浙江,78.862503,58.090000,66.550003,19.700001,52.430000,0.930000,16.290001,2015-02-03
浙江,171.828568,130.279999,149.960007,28.670000,48.509998,1.330000,40.500000,2015-02-04
浙江,99.199997,74.360001,97.959999,27.379999,44.709999,1.070000,42.549999,2015-02-05
浙江,70.349998,51.279999,76.150002,22.660000,52.880001,0.900000,37.490002,2015-02-06
浙江,91.762505,68.410004,88.489998,25.570000,55.660000,1.070000,45.400002,2015-02-07
浙江,68.550003,49.840000,81.620003,15.980000,23.480000,0.800000,54.970001,2015-02-08
浙江,44.259998,28.400000,44.259998,15.000000,29.180000,0.630000,50.119999,2015-02-09
浙江,57.987499,37.680000,52.279999,13.850000,46.389999,0.710000,40.529999,2015-02-10
浙江,83.137497,61.509998,85.690002,20.260000,37.750000,0.970000,57.279999,2015-02-11
浙江,149.050003,114.239998,171.259995,41.259998,53.950001,1.490000,61.750000,2015-02-12
浙江,122.987503,93.389999,118.500000,18.430000,39.930000,1.040000,70.120003,2015-02-13
浙江,113.149994,85.519997,103.709999,13.870000,36.349998,0.940000,64.629997,2015-02-14
浙江,75.025002,55.020000,66.690002,8.240000,23.350000,0.820000,46.520000,2015-02-15
浙江,114.987495,86.989998,103.849998,11.150000,22.000000,1.300000,66.510002,2015-02-16
浙江,178.128571,134.690002,183.559998,12.200000,30.090000,1.520000,73.129997,2015-02-17
浙江,88.487503,65.790001,104.220001,16.969999,23.389999,0.990000,84.709999,2015-02-18
浙江,51.987499,36.590000,46.810001,11.000000,13.120000,0.540000,81.470001,2015-02-19
浙江,34.228569,23.959999,31.110001,5.580000,18.340000,0.600000,57.660000,2015-02-20
浙江,50.912498,35.730000,37.259998,6.970000,17.879999,0.940000,26.090000,2015-02-21
浙江,111.537506,84.230003,101.580002,13.020000,19.639999,1.130000,46.660000,2015-02-22
浙江,72.462502,52.970001,89.389999,9.230000,18.590000,0.760000,71.650002,2015-02-23
浙江,65.000000,45.169998,80.000000,6.350000,17.250000,0.770000,64.250000,2015-02-24
浙江,40.357143,28.250000,34.310001,5.990000,28.370001,0.850000,42.779999,2015-02-25
浙江,100.524994,75.419998,99.919998,10.790000,31.270000,1.210000,38.009998,2015-02-26
浙江,38.042854,26.629999,36.009998,8.090000,21.469999,0.650000,61.770000,2015-02-27
浙江,28.437500,19.040001,23.650000,6.890000,22.750000,0.640000,51.090000,2015-02-28
浙江,60.100002,43.080002,53.650002,11.860000,18.830000,0.770000,60.209999,2015-03-01
浙江,81.350006,60.080002,74.019997,17.170000,33.709999,0.880000,62.529999,2015-03-02
浙江,88.500000,65.800003,95.320000,16.080000,26.889999,0.940000,54.919998,2015-03-03
浙江,54.525002,26.020000,59.049999,15.310000,22.030001,0.630000,61.240002,2015-03-04
浙江,36.599998,21.110001,36.599998,9.460000,24.280001,0.530000,54.720001,2015-03-05
浙江,43.899998,30.730000,41.450001,10.210000,26.629999,0.580000,49.049999,2015-03-06
浙江,78.762497,58.009998,70.230003,12.390000,41.980000,0.670000,41.720001,2015-03-07
浙江,58.612499,41.889999,44.150002,10.240000,37.790001,0.620000,36.320000,2015-03-08
浙江,64.924995,46.939999,59.029999,12.030000,29.120001,0.810000,45.660000,2015-03-09
浙江,44.660000,24.350000,44.660000,13.860000,18.790001,0.570000,69.750000,2015-03-10
浙江,62.712498,45.169998,65.150002,18.830000,44.090000,0.620000,52.529999,2015-03-11
浙江,98.250000,73.599998,102.139999,24.430000,41.410000,0.930000,62.430000,2015-03-12
浙江,97.087494,72.669998,96.739998,21.049999,41.090000,0.950000,54.849998,2015-03-13
浙江,164.271423,124.989998,144.589996,20.370001,69.720001,1.440000,37.330002,2015-03-14
浙江,90.400002,67.320000,74.779999,6.730000,36.889999,0.760000,64.099998,2015-03-15
浙江,58.349998,41.680000,48.650002,7.430000,28.379999,0.570000,57.470001,2015-03-16
浙江,77.612503,57.090000,74.949997,14.010000,49.490002,0.980000,40.970001,2015-03-17
浙江,48.562500,33.250000,37.180000,12.160000,38.849998,1.100000,27.680000,2015-03-18
浙江,78.262497,57.610001,83.540001,19.440001,43.340000,1.090000,51.070000,2015-03-19
浙江,86.375000,64.099998,78.510002,14.560000,41.680000,1.130000,50.389999,2015-03-20
浙江,76.149994,55.919998,73.680000,17.780001,40.330002,1.030000,55.849998,2015-03-21
浙江,81.709999,60.279999,113.419998,20.070000,48.220001,1.060000,71.550003,2015-03-22
浙江,70.145004,34.849998,90.290001,12.900000,41.520000,0.720000,50.549999,2015-03-23
浙江,48.820000,20.830000,48.820000,13.170000,34.080002,0.560000,56.119999,2015-03-24
浙江,40.570000,20.430000,40.570000,8.700000,26.379999,0.470000,80.300003,2015-03-25
浙江,35.320000,21.670000,35.320000,5.180000,23.070000,0.390000,82.489998,2015-03-26
浙江,41.814285,29.270000,37.520000,7.550000,32.380001,0.660000,56.450001,2015-03-27
浙江,62.924999,45.340000,63.040001,14.730000,36.549999,0.820000,51.950001,2015-03-28
浙江,91.487503,68.190002,93.660004,20.770000,38.560001,1.040000,79.529999,2015-03-29
浙江,79.612495,58.689999,71.650002,16.879999,47.419998,1.020000,55.980000,2015-03-30
浙江,65.324997,47.259998,66.370003,14.570000,37.570000,0.960000,57.959999,2015-03-31
浙江,94.212502,70.370003,102.790001,23.370001,61.180000,1.160000,52.070000,2015-04-01
浙江,55.087502,39.070000,55.029999,11.510000,33.590000,0.910000,40.630001,2015-04-02
浙江,79.987503,58.990002,76.000000,15.260000,34.480000,1.220000,46.310001,2015-04-03
浙江,76.599998,56.279999,72.739998,13.060000,37.880001,1.330000,45.660000,2015-04-04
浙江,74.775002,54.820000,68.019997,14.970000,42.689999,1.430000,27.059999,2015-04-05
浙江,47.828571,33.480000,43.450001,10.170000,23.500000,0.880000,77.419998,2015-04-06
浙江,38.529999,22.290001,38.529999,9.590000,20.129999,0.580000,70.400002,2015-04-07
浙江,49.600002,34.720001,49.520000,14.130000,28.270000,0.610000,74.320000,2015-04-08
浙江,58.337498,41.669998,55.099998,12.910000,36.029999,0.510000,75.849998,2015-04-09
浙江,81.975006,60.580002,82.690002,20.160000,51.139999,0.670000,95.830002,2015-04-10
浙江,72.525002,53.020000,73.330002,16.450001,41.799999,0.600000,81.389999,2015-04-11
浙江,69.637497,50.709999,70.480003,16.620001,29.639999,0.610000,103.029999,2015-04-12
浙江,56.169998,33.119999,62.340000,13.990000,22.480000,0.700000,63.970001,2015-04-13
浙江,56.824997,40.459999,60.990002,14.150000,21.200001,0.690000,80.910004,2015-04-14
浙江,55.025002,36.820000,60.049999,17.250000,34.189999,0.630000,67.360001,2015-04-15
浙江,68.775002,46.939999,87.550003,18.830000,30.780001,0.720000,71.230003,2015-04-16
浙江,88.744995,41.020000,127.489998,14.010000,30.650000,0.570000,84.970001,2015-04-17
浙江,77.824997,57.259998,98.250000,15.660000,44.750000,0.820000,54.959999,2015-04-18
浙江,94.937500,70.949997,88.419998,15.980000,42.340000,1.080000,56.360001,2015-04-19
